schema_version,prompt_version,run_id,shop_domain,product_key,Handle,product_id,product_gid,url,canonical_url,locale,market,public_status,access_status,discovery_status,product_type,title_discovery,collections,season_priority,inventory_order,source_refs,discovered_at,last_checked_at,issues,assigned_batch,batch_status,research_status,review_status
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-running-horse-welcome-mat-2e0754fd8e-2e0754fd8e,custom-running-horse-welcome-mat-2e0754fd8e-2e0754fd8e,15913419342193,gid://shopify/Product/15913419342193,https://chillgen.com/products/custom-running-horse-welcome-mat-2e0754fd8e-2e0754fd8e,https://chillgen.com/products/custom-running-horse-welcome-mat-2e0754fd8e-2e0754fd8e,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Running Horse Rug with Custom Text and Memory Foam for Farmhouse,UNKNOWN,EVERGREEN_OR_OTHER,291,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B030,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-running-horse-welcome-mat-f114a916e7-f114a916e7,custom-running-horse-welcome-mat-f114a916e7-f114a916e7,15913419407729,gid://shopify/Product/15913419407729,https://chillgen.com/products/custom-running-horse-welcome-mat-f114a916e7-f114a916e7,https://chillgen.com/products/custom-running-horse-welcome-mat-f114a916e7-f114a916e7,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Running Horse Rug with Optional Text and Non Slip Backing for Home,UNKNOWN,EVERGREEN_OR_OTHER,292,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B030,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-running-horse-welcome-mat-a4c32dbbfa-a4c32dbbfa,custom-running-horse-welcome-mat-a4c32dbbfa-a4c32dbbfa,15913419506033,gid://shopify/Product/15913419506033,https://chillgen.com/products/custom-running-horse-welcome-mat-a4c32dbbfa-a4c32dbbfa,https://chillgen.com/products/custom-running-horse-welcome-mat-a4c32dbbfa-a4c32dbbfa,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Western Horse Area Rug with Custom Text and Washable Low Pile,UNKNOWN,EVERGREEN_OR_OTHER,293,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B030,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-running-horse-area-rug-2f0ce836fd-2f0ce836fd,custom-running-horse-area-rug-2f0ce836fd-2f0ce836fd,15913419669873,gid://shopify/Product/15913419669873,https://chillgen.com/products/custom-running-horse-area-rug-2f0ce836fd-2f0ce836fd,https://chillgen.com/products/custom-running-horse-area-rug-2f0ce836fd-2f0ce836fd,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Running Horse Area Rug with Optional Text and Non Slip Backing,UNKNOWN,EVERGREEN_OR_OTHER,294,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B030,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,western-running-horse-area-rug-02dee68d0b,western-running-horse-area-rug-02dee68d0b,15913419735409,gid://shopify/Product/15913419735409,https://chillgen.com/products/western-running-horse-area-rug-02dee68d0b,https://chillgen.com/products/western-running-horse-area-rug-02dee68d0b,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Western Horse Area Rug with Custom Text and Memory Foam for Office,UNKNOWN,EVERGREEN_OR_OTHER,295,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B030,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-running-horse-area-rug-31f0e158c5,custom-running-horse-area-rug-31f0e158c5,15913419800945,gid://shopify/Product/15913419800945,https://chillgen.com/products/custom-running-horse-area-rug-31f0e158c5,https://chillgen.com/products/custom-running-horse-area-rug-31f0e158c5,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Running Horse Area Rug with Optional Text and Reinforced Edges,UNKNOWN,EVERGREEN_OR_OTHER,296,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B030,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-classroom-doormat-teacher-name-notebook-pattern-42da091fe1-42da091fe1,personalized-classroom-doormat-teacher-name-notebook-pattern-42da091fe1-42da091fe1,15913422389617,gid://shopify/Product/15913422389617,https://chillgen.com/products/personalized-classroom-doormat-teacher-name-notebook-pattern-42da091fe1-42da091fe1,https://chillgen.com/products/personalized-classroom-doormat-teacher-name-notebook-pattern-42da091fe1-42da091fe1,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Composition Notebook Doormat with Teacher Name for Classroom Door,UNKNOWN,EVERGREEN_OR_OTHER,297,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B030,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-classroom-welcome-doormat-notebook-rug-8e1bdf83d4,personalized-classroom-welcome-doormat-notebook-rug-8e1bdf83d4,15913422487921,gid://shopify/Product/15913422487921,https://chillgen.com/products/personalized-classroom-welcome-doormat-notebook-rug-8e1bdf83d4,https://chillgen.com/products/personalized-classroom-welcome-doormat-notebook-rug-8e1bdf83d4,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom School Welcome Mat with Teacher Name and Notebook Design for Classroom,UNKNOWN,EVERGREEN_OR_OTHER,298,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B030,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-classroom-welcome-doormat-teacher-students-7f5a91b5a9,personalized-classroom-welcome-doormat-teacher-students-7f5a91b5a9,15913422553457,gid://shopify/Product/15913422553457,https://chillgen.com/products/personalized-classroom-welcome-doormat-teacher-students-7f5a91b5a9,https://chillgen.com/products/personalized-classroom-welcome-doormat-teacher-students-7f5a91b5a9,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Classroom Welcome Doormat with Teacher Name for School Hallway,UNKNOWN,EVERGREEN_OR_OTHER,299,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B030,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-classroom-welcome-mat-teacher-name-ff4e426bbe,personalized-classroom-welcome-mat-teacher-name-ff4e426bbe,15913422717297,gid://shopify/Product/15913422717297,https://chillgen.com/products/personalized-classroom-welcome-mat-teacher-name-ff4e426bbe,https://chillgen.com/products/personalized-classroom-welcome-mat-teacher-name-ff4e426bbe,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Composition Notebook Welcome Mat with Teacher Name for Classroom Entry,UNKNOWN,EVERGREEN_OR_OTHER,300,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B030,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-classroom-doormat-welcome-class-door-mat-f34045b91d,personalized-classroom-doormat-welcome-class-door-mat-f34045b91d,15913422750065,gid://shopify/Product/15913422750065,https://chillgen.com/products/personalized-classroom-doormat-welcome-class-door-mat-f34045b91d,https://chillgen.com/products/personalized-classroom-doormat-welcome-class-door-mat-f34045b91d,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Back to School Doormat with Teacher Name for Classroom Door,UNKNOWN,EVERGREEN_OR_OTHER,301,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B031,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-classroom-welcome-doormat-notebook-rug-508fa38fe3,personalized-classroom-welcome-doormat-notebook-rug-508fa38fe3,15913422946673,gid://shopify/Product/15913422946673,https://chillgen.com/products/personalized-classroom-welcome-doormat-notebook-rug-508fa38fe3,https://chillgen.com/products/personalized-classroom-welcome-doormat-notebook-rug-508fa38fe3,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Notebook Classroom Doormat with Teacher Name for School Entryway,UNKNOWN,EVERGREEN_OR_OTHER,302,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B031,COMPLETED,DRAFTED,NEEDS_REVIEW
