qa_run_id,batch_id,revision_id,parent_run_id,source_hash,rubric_hash,scope_hash,product_count,status,canonical,supersedes,superseded_by,registry_status,created_at,result_xlsx,result_md,manifest
QA-20260911-033000-BATCH-B001-HARDENED,B001,,,6057705a6fb81e387463f4033e091e1c134475e5cc7914ef10dcdf3818929144,,0eab69ada71f1adc6e20bcb4cd3c9ed2e087ac983dcccd3d76f62a80b3fbc915,10,QA_INCOMPLETE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-033000-BATCH-B001-HARDENED\SEO_QA_REV_B001.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-033000-BATCH-B001-HARDENED\SEO_QA_REV_B001.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260911-033000-BATCH-B001-HARDENED\manifest.json
QA-20260911-040000-BATCH-B001-HARDENED,B001,,,6057705a6fb81e387463f4033e091e1c134475e5cc7914ef10dcdf3818929144,,0eab69ada71f1adc6e20bcb4cd3c9ed2e087ac983dcccd3d76f62a80b3fbc915,10,QA_REVISE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-040000-BATCH-B001-HARDENED\SEO_QA_REV_B001.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-040000-BATCH-B001-HARDENED\SEO_QA_REV_B001.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260911-040000-BATCH-B001-HARDENED\manifest.json
QA-20260911-053000-BATCH-B001-REV1-HARDENED,B001,,,8afc67eaff02621e6a5d017f3fcb9e115b01d31959f0234cb85fcc6406595716,,0eab69ada71f1adc6e20bcb4cd3c9ed2e087ac983dcccd3d76f62a80b3fbc915,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-053000-BATCH-B001-REV1-HARDENED\SEO_QA_REV_B001.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-053000-BATCH-B001-REV1-HARDENED\SEO_QA_REV_B001.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260911-053000-BATCH-B001-REV1-HARDENED\manifest.json
QA-20260911-060000-BATCH-B001-EVIDENCE-VALIDATION,B001,,,8afc67eaff02621e6a5d017f3fcb9e115b01d31959f0234cb85fcc6406595716,,0eab69ada71f1adc6e20bcb4cd3c9ed2e087ac983dcccd3d76f62a80b3fbc915,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-060000-BATCH-B001-EVIDENCE-VALIDATION\SEO_QA_REV_B001.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-060000-BATCH-B001-EVIDENCE-VALIDATION\SEO_QA_REV_B001.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260911-060000-BATCH-B001-EVIDENCE-VALIDATION\manifest.json
QA-20260911-061000-BATCH-B001-EVIDENCE-VALIDATION,B001,,,8afc67eaff02621e6a5d017f3fcb9e115b01d31959f0234cb85fcc6406595716,,0eab69ada71f1adc6e20bcb4cd3c9ed2e087ac983dcccd3d76f62a80b3fbc915,10,QA_INCOMPLETE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-061000-BATCH-B001-EVIDENCE-VALIDATION\SEO_QA_REV_B001.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-061000-BATCH-B001-EVIDENCE-VALIDATION\SEO_QA_REV_B001.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260911-061000-BATCH-B001-EVIDENCE-VALIDATION\manifest.json
QA-20260911-070000-BATCH-B001-COMPLIANT,B001,,,8afc67eaff02621e6a5d017f3fcb9e115b01d31959f0234cb85fcc6406595716,,0eab69ada71f1adc6e20bcb4cd3c9ed2e087ac983dcccd3d76f62a80b3fbc915,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-070000-BATCH-B001-COMPLIANT\SEO_QA_REV_B001.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-070000-BATCH-B001-COMPLIANT\SEO_QA_REV_B001.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260911-070000-BATCH-B001-COMPLIANT\manifest.json
QA-20260911-090000-BATCH-B002-HARDENED,B002,,,4aaef79fc85380197cd3a204af8f1f24f2e320d4a37afd269e35e7286159871e,,72497ce8493b8421cafcbecf98a6f34a59f223a65bca1b13bd056a49e5b77303,10,QA_INCOMPLETE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-090000-BATCH-B002-HARDENED\SEO_QA_REV_B002.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-090000-BATCH-B002-HARDENED\SEO_QA_REV_B002.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260911-090000-BATCH-B002-HARDENED\manifest.json
QA-20260911-093000-BATCH-B002-HARDENED,B002,,,4aaef79fc85380197cd3a204af8f1f24f2e320d4a37afd269e35e7286159871e,,72497ce8493b8421cafcbecf98a6f34a59f223a65bca1b13bd056a49e5b77303,10,QA_INCOMPLETE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-093000-BATCH-B002-HARDENED\SEO_QA_REV_B002.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-093000-BATCH-B002-HARDENED\SEO_QA_REV_B002.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260911-093000-BATCH-B002-HARDENED\manifest.json
QA-20260911-100000-BATCH-B002-HARDENED,B002,,,4aaef79fc85380197cd3a204af8f1f24f2e320d4a37afd269e35e7286159871e,,72497ce8493b8421cafcbecf98a6f34a59f223a65bca1b13bd056a49e5b77303,10,QA_REVISE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-100000-BATCH-B002-HARDENED\SEO_QA_REV_B002.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-100000-BATCH-B002-HARDENED\SEO_QA_REV_B002.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260911-100000-BATCH-B002-HARDENED\manifest.json
QA-20260911-120000-BATCH-B002-REV1-HARDENED,B002,,,83fbceb169109ed4e19d7f9fadb3d73b2769b4d5f90b7186d493199211fcfdc1,,72497ce8493b8421cafcbecf98a6f34a59f223a65bca1b13bd056a49e5b77303,10,QA_INCOMPLETE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-120000-BATCH-B002-REV1-HARDENED\SEO_QA_REV_B002.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-120000-BATCH-B002-REV1-HARDENED\SEO_QA_REV_B002.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260911-120000-BATCH-B002-REV1-HARDENED\manifest.json
QA-20260911-140000-BATCH-B002-REV2-HARDENED,B002,,,97ceea856289d910267505c3fedb811a43fd4c88cb4846ab56822dc596aff4cf,,72497ce8493b8421cafcbecf98a6f34a59f223a65bca1b13bd056a49e5b77303,10,QA_REVISE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-140000-BATCH-B002-REV2-HARDENED\SEO_QA_REV_B002.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-140000-BATCH-B002-REV2-HARDENED\SEO_QA_REV_B002.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260911-140000-BATCH-B002-REV2-HARDENED\manifest.json
QA-20260911-160000-BATCH-B002-REV3-HARDENED,B002,,,6a879785163e538fb5d0be19b3aad8d0974501607b987c63f74221e5dd06f358,,72497ce8493b8421cafcbecf98a6f34a59f223a65bca1b13bd056a49e5b77303,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-160000-BATCH-B002-REV3-HARDENED\SEO_QA_REV_B002.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-160000-BATCH-B002-REV3-HARDENED\SEO_QA_REV_B002.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260911-160000-BATCH-B002-REV3-HARDENED\manifest.json
QA-20260911-180000-BATCH-B003-HARDENED,B003,,,87e1e4df4d5d37c6ca1a5be0db0e7dc30142baacad198cd26d6120da61adb821,,41f8fe895a5b82d89b5487e7a2f45b28891878ae260e698f78261d90ff36e728,10,QA_REVISE,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-180000-BATCH-B003-HARDENED\SEO_QA_REV_B003.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-180000-BATCH-B003-HARDENED\SEO_QA_REV_B003.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260911-180000-BATCH-B003-HARDENED\manifest.json
QA-20260911-200000-BATCH-B003-REV1-HARDENED,B003,,,62739f44bfa55f8b4cab105856173fbcb7eab396fe80867b64fff18003af7a31,,41f8fe895a5b82d89b5487e7a2f45b28891878ae260e698f78261d90ff36e728,10,QA_PASS,False,,,LEGACY,,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-200000-BATCH-B003-REV1-HARDENED\SEO_QA_REV_B003.xlsx,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\resutls\chillgen.com\chillgen_20260907_01\qa\QA-20260911-200000-BATCH-B003-REV1-HARDENED\SEO_QA_REV_B003.md,D:\CODE\Code_Clone\SEO_TASK_CHILLGEN\SEO_Chillgen\seo_runs\chillgen.com\chillgen_20260907_01\qa\QA-20260911-200000-BATCH-B003-REV1-HARDENED\manifest.json
